tier,workstream,imagePlan,status,section,contentType,name,route,canonicalUrl,province,city,priorityScore,qualityCompletionScore,wordCount,thinThreshold,stale,reviewAgeDays,missingSourceUrl,sourceUrl,missingFields,missingInternalLinks,dataQualityFlags,canonicalRiskType,issueClassifications,researchStatus,validationStatus,seoStatus,imageStatus,publishStatus
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Renfrew Off-Leash Park,/dog-parks/renfrew-off-leash-park/,https://leashfree.ca/dog-parks/renfrew-off-leash-park/,Alberta,Calgary,83,79,120,180,true,414,false,https://www.calgary.ca/parks/off-leash-locations.html,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Roxboro Off-Leash Area,/dog-parks/roxboro-off-leash-area/,https://leashfree.ca/dog-parks/roxboro-off-leash-area/,Alberta,Calgary,83,79,120,180,true,414,false,https://www.calgary.ca/parks/off-leash-locations.html,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Sue Higgins Park,/dog-parks/sue-higgins-park/,https://leashfree.ca/dog-parks/sue-higgins-park/,Alberta,Calgary,83,79,120,180,true,414,false,https://www.calgary.ca/parks/off-leash-locations.html,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Currie Bark Park,/dog-parks/currie-bark-park/,https://leashfree.ca/dog-parks/currie-bark-park/,Alberta,Calgary,83,79,121,180,true,414,false,https://currielife.ca/bark-park/,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,River Park Off-Leash Area,/dog-parks/river-park-off-leash-area/,https://leashfree.ca/dog-parks/river-park-off-leash-area/,Alberta,Calgary,83,79,121,180,true,414,false,https://www.calgary.ca/parks/off-leash-locations.html,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Strathcona Park Off-Leash Area,/dog-parks/strathcona-park-off-leash-area/,https://leashfree.ca/dog-parks/strathcona-park-off-leash-area/,Alberta,Calgary,83,79,121,180,true,414,false,https://www.calgary.ca/parks/off-leash-locations.html,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Albert Park/Radisson Heights Off-Leash Area,/dog-parks/albert-park-radisson-heights-off-leash-area/,https://leashfree.ca/dog-parks/albert-park-radisson-heights-off-leash-area/,Alberta,Calgary,83,79,122,180,true,414,false,https://www.calgary.ca/parks/off-leash-locations.html,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Britannia Slopes Off-Leash Area,/dog-parks/britannia-slopes-off-leash-area/,https://leashfree.ca/dog-parks/britannia-slopes-off-leash-area/,Alberta,Calgary,83,79,123,180,true,414,false,https://www.calgary.ca/parks/off-leash-locations.html,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Fish Creek Provincial Park Off-Leash Area,/dog-parks/fish-creek-provincial-park-off-leash-area/,https://leashfree.ca/dog-parks/fish-creek-provincial-park-off-leash-area/,Alberta,Calgary,83,79,123,180,true,414,false,https://www.albertaparks.ca/parks/kananaskis/fish-creek-pp/,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Killarney Off-Leash Area,/dog-parks/killarney-off-leash-area/,https://leashfree.ca/dog-parks/killarney-off-leash-area/,Alberta,Calgary,83,79,123,180,true,414,false,https://www.calgary.ca/parks/off-leash-locations.html,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,East Village Dog Park,/dog-parks/east-village-dog-park/,https://leashfree.ca/dog-parks/east-village-dog-park/,Alberta,Calgary,83,79,124,180,true,414,false,https://www.evexperience.com/places/east-village-dog-park,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Fish Creek Park – Marshall Springs & Votiers Flats,/dog-parks/fish-creek-marshall-votiers/,https://leashfree.ca/dog-parks/fish-creek-marshall-votiers/,Alberta,Calgary,83,79,124,180,true,414,false,https://www.albertaparks.ca/parks/south/fish-creek-pp/,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Canyon Meadows Off-Leash Area,/dog-parks/canyon-meadows-off-leash-area/,https://leashfree.ca/dog-parks/canyon-meadows-off-leash-area/,Alberta,Calgary,83,79,126,180,true,414,false,https://www.calgary.ca/parks/off-leash-locations.html,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Glenmore Dam Off-Leash Area,/dog-parks/glenmore-dam-off-leash-area/,https://leashfree.ca/dog-parks/glenmore-dam-off-leash-area/,Alberta,Calgary,83,79,128,180,true,414,false,https://www.calgary.ca/parks/off-leash-locations.html,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Edgemont Area 1 Off-Leash Dog Park,/dog-parks/edgemont-area-1-off-leash-dog-park/,https://leashfree.ca/dog-parks/edgemont-area-1-off-leash-dog-park/,Alberta,Calgary,83,79,132,180,true,414,false,https://calgarydogparks.com/parks/edgemont-area-1-off-leash-dog-park,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Hidden Valley Area 2 Off-Leash Dog Park,/dog-parks/hidden-valley-area-2-off-leash-dog-park/,https://leashfree.ca/dog-parks/hidden-valley-area-2-off-leash-dog-park/,Alberta,Calgary,83,79,137,180,true,414,false,https://calgarydogparks.com/parks/hidden-valley-area-2-off-leash-dog-park,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Rotary Park Off-Leash Area,/dog-parks/rotary-park-off-leash-area/,https://leashfree.ca/dog-parks/rotary-park-off-leash-area/,Alberta,Calgary,83,79,146,180,true,414,false,https://www.calgary.ca/parks/rotary-park.html,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Bridgeland Riverside Off-Leash Area,/dog-parks/bridgeland-riverside-off-leash-area/,https://leashfree.ca/dog-parks/bridgeland-riverside-off-leash-area/,Alberta,Calgary,83,79,176,180,true,414,false,https://calgarydogparks.com/parks/bridgeland-riverside-off-leash-area,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Tom Campbell’s Hill Off-Leash Area,/dog-parks/tom-campbells-hill-off-leash-area/,https://leashfree.ca/dog-parks/tom-campbells-hill-off-leash-area/,Alberta,Calgary,83,79,179,180,true,414,false,https://www.calgary.ca/parks/tom-campbells-hill.html,latitude | longitude | shade | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,city-guide,original-location-context,queued,dog-park-locations,City Pages,Halifax,/dog-parks/halifax/,https://leashfree.ca/dog-parks/halifax/,Nova Scotia,,81,91,437,450,true,314,false,https://www.halifax.ca/parks-recreation/parks-trails-gardens/parks-outdoor-spaces/leash-dog-parks,reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Moose Jaw Dog Park,/dog-parks/moose-jaw-dog-park/,https://leashfree.ca/dog-parks/moose-jaw-dog-park/,Saskatchewan,Moose Jaw,81,84,102,180,true,372,false,https://www.bringfido.com/attraction/24479,water | rules | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Lake Bonavista Off-Leash Area,/dog-parks/lake-bonavista/,https://leashfree.ca/dog-parks/lake-bonavista/,Alberta,Calgary,81,84,116,180,true,413,false,https://www.calgary.ca/parks/off-leash-locations.html,latitude | longitude | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Regent Park,/dog-parks/regent-park/,https://leashfree.ca/dog-parks/regent-park/,Ontario,Toronto,81,84,119,180,true,408,false,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2788,latitude | longitude | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Glenashton Park,/dog-parks/glenashton-park/,https://leashfree.ca/dog-parks/glenashton-park/,Ontario,Oakville,81,84,167,180,true,410,false,https://visitoakville.com/locations/glenashton-park/,latitude | longitude | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,L.A. Barkman Park Off-Leash Area,/dog-parks/la-barkman-park-off-leash-area/,https://leashfree.ca/dog-parks/la-barkman-park-off-leash-area/,Manitoba,Steinbach,79,89,100,180,true,372,false,https://www.bringfido.com/attraction/45952,rules | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Mount Pleasant Off-Leash Dog Park,/dog-parks/mount-pleasant-off-leash-dog-park/,https://leashfree.ca/dog-parks/mount-pleasant-off-leash-dog-park/,Saskatchewan,Regina,79,89,101,180,true,372,false,https://www.bringfido.com/attraction/47441,rules | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Dodger Dog Park,/dog-parks/dodger-dog-park/,https://leashfree.ca/dog-parks/dodger-dog-park/,Alberta,St. Albert,79,89,102,180,true,372,false,https://stalbert.ca/rec/parks/dog-parks/,rules | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,No. 3 Road Dog Off-Leash Park,/dog-parks/no-3-road-dog-off-leash-park/,https://leashfree.ca/dog-parks/no-3-road-dog-off-leash-park/,British Columbia,Chilliwack,79,89,102,180,true,373,false,https://www.chilliwack.com/main/page.cfm?id=945,rules | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Avalon Dog Park,/dog-parks/avalon-dog-park/,https://leashfree.ca/dog-parks/avalon-dog-park/,Saskatchewan,Saskatoon,79,89,103,180,true,372,false,https://www.saskatoon.ca/parks-recreation-attractions/parks/dog-parks,rules | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
T3-standard-expansion,park-profile,rights-gated-park-photo-or-independent-original,queued,dog-parks,Dog Parks,Jack Purcell Dog Park,/dog-parks/jack-purcell-dog-park/,https://leashfree.ca/dog-parks/jack-purcell-dog-park/,ON,Ottawa,79,89,103,180,true,390,false,"https://www.google.com/maps/place/Jack+Purcell+Park/@45.4150809,-75.69199,17z/data=!3m1!4b1!4m6!3m5!1s0x4cce05af1a162e83:0xc83662ce2e11e18c!8m2!3d45.4150772!4d-75.6894151!16s%2Fm%2F051rkc3!5m1!1e1?entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D",rules | reviewedOn,,,,needs-content-expansion | needs-human-review,not-started,not-started,not-started,not-started,not-started
