priority_score,section,content_type,route,name,risk_level,review_age_days,word_count,quality_status,quality_completion_score,issue_classifications,canonical_risk_type,recommended_action,recommended_canonical_url,duplicate_group_key,duplicate_group_size,canonical_confidence_score,missing_source_url,missing_required_fields,data_quality_flags,reasons
84,dog-parks,Dog Parks,/dog-parks/new-brighton-dog-park-vancouver/,New Brighton Park,Very high,419,217,missing-source,63,needs-source-research; needs-content-expansion; needs-human-review,,,,,,,yes,latitude; longitude; officialSource; smallDogArea; parking; rules; reviewedOn,,"stale 419 days; missing official/source URL; missing park fields: latitude, longitude, officialSource, smallDogArea, parking, rules"
84,dog-parks,Dog Parks,/dog-parks/oak-meadows-dog-park/,Oak Meadows Park,Very high,419,213,missing-source,63,needs-source-research; needs-content-expansion; needs-human-review,,,,,,,yes,latitude; longitude; officialSource; smallDogArea; parking; rules; reviewedOn,,"stale 419 days; missing official/source URL; missing park fields: latitude, longitude, officialSource, smallDogArea, parking, rules"
84,dog-parks,Dog Parks,/dog-parks/pandora-dog-park-vancouver/,Pandora Park,Very high,419,212,missing-source,63,needs-source-research; needs-content-expansion; needs-human-review,,,,,,,yes,latitude; longitude; officialSource; smallDogArea; parking; rules; reviewedOn,,"stale 419 days; missing official/source URL; missing park fields: latitude, longitude, officialSource, smallDogArea, parking, rules"
84,dog-park-locations,City Pages,/dog-parks/pickering/,Pickering,High,317,382,thin-content,82,needs-content-expansion; needs-human-review,,,,,,,no,rules; reviewedOn,,"stale 317 days; thin content 382 words; missing city fields: rules, reviewedOn"
84,dog-parks,Dog Parks,/dog-parks/queen-elizabeth-dog-park/,Queen Elizabeth Park,Very high,419,213,missing-source,63,needs-source-research; needs-content-expansion; needs-human-review,,,,,,,yes,latitude; longitude; officialSource; smallDogArea; parking; rules; reviewedOn,,"stale 419 days; missing official/source URL; missing park fields: latitude, longitude, officialSource, smallDogArea, parking, rules"
84,dog-parks,Dog Parks,/dog-parks/quilchena-dog-park/,Quilchena Park,Very high,419,210,missing-source,63,needs-source-research; needs-content-expansion; needs-human-review,,,,,,,yes,latitude; longitude; officialSource; smallDogArea; parking; rules; reviewedOn,,"stale 419 days; missing official/source URL; missing park fields: latitude, longitude, officialSource, smallDogArea, parking, rules"
84,dog-parks,Dog Parks,/dog-parks/renfrew-community-dog-park/,Renfrew Community Park,Very high,419,217,missing-source,63,needs-source-research; needs-content-expansion; needs-human-review,,,,,,,yes,latitude; longitude; officialSource; smallDogArea; parking; rules; reviewedOn,,"stale 419 days; missing official/source URL; missing park fields: latitude, longitude, officialSource, smallDogArea, parking, rules"
84,dog-parks,Dog Parks,/dog-parks/spanish-banks-dog-park-vancouver/,Spanish Banks Park,Very high,419,215,missing-source,63,needs-source-research; needs-content-expansion; needs-human-review,,,,,,,yes,latitude; longitude; officialSource; smallDogArea; parking; rules; reviewedOn,,"stale 419 days; missing official/source URL; missing park fields: latitude, longitude, officialSource, smallDogArea, parking, rules"
84,dog-parks,Dog Parks,/dog-parks/sparwood-dog-park-vancouver/,Sparwood Park,Very high,419,223,missing-source,63,needs-source-research; needs-content-expansion; needs-human-review,,,,,,,yes,latitude; longitude; officialSource; smallDogArea; parking; rules; reviewedOn,,"stale 419 days; missing official/source URL; missing park fields: latitude, longitude, officialSource, smallDogArea, parking, rules"
84,dog-parks,Dog Parks,/dog-parks/stanley-dog-park/,Stanley Park,Very high,419,207,missing-source,63,needs-source-research; needs-content-expansion; needs-human-review,,,,,,,yes,latitude; longitude; officialSource; smallDogArea; parking; rules; reviewedOn,,"stale 419 days; missing official/source URL; missing park fields: latitude, longitude, officialSource, smallDogArea, parking, rules"
84,dog-parks,Dog Parks,/dog-parks/strathcona-dog-park/,Strathcona Park,Very high,419,217,missing-source,63,needs-source-research; needs-content-expansion; needs-human-review,,,,,,,yes,latitude; longitude; officialSource; smallDogArea; parking; rules; reviewedOn,,"stale 419 days; missing official/source URL; missing park fields: latitude, longitude, officialSource, smallDogArea, parking, rules"
84,dog-parks,Dog Parks,/dog-parks/sunset-beach-dog-park/,Sunset Beach,Very high,419,216,missing-source,63,needs-source-research; needs-content-expansion; needs-human-review,,,,,,,yes,latitude; longitude; officialSource; smallDogArea; parking; rules; reviewedOn,,"stale 419 days; missing official/source URL; missing park fields: latitude, longitude, officialSource, smallDogArea, parking, rules"
84,dog-parks,Dog Parks,/dog-parks/sunset-dog-park-vancouver/,Sunset Park,Very high,419,210,missing-source,63,needs-source-research; needs-content-expansion; needs-human-review,,,,,,,yes,latitude; longitude; officialSource; smallDogArea; parking; rules; reviewedOn,,"stale 419 days; missing official/source URL; missing park fields: latitude, longitude, officialSource, smallDogArea, parking, rules"
84,dog-parks,Dog Parks,/dog-parks/tecumseh-dog-park/,Tecumseh Park,Very high,419,221,missing-source,63,needs-source-research; needs-content-expansion; needs-human-review,,,,,,,yes,latitude; longitude; officialSource; smallDogArea; parking; rules; reviewedOn,,"stale 419 days; missing official/source URL; missing park fields: latitude, longitude, officialSource, smallDogArea, parking, rules"
84,dog-park-locations,City Pages,/dog-parks/whitby/,Whitby,High,317,389,thin-content,82,needs-content-expansion; needs-human-review,,,,,,,no,rules; reviewedOn,,"stale 317 days; thin content 389 words; missing city fields: rules, reviewedOn"
83,dog-parks,Dog Parks,/dog-parks/albert-park-radisson-heights-off-leash-area/,Albert Park/Radisson Heights Off-Leash Area,Very high,417,122,thin-content,79,needs-content-expansion; needs-human-review,,,,,,,no,latitude; longitude; shade; reviewedOn,,"stale 417 days; thin content 122 words; missing park fields: latitude, longitude, shade, reviewedOn"
83,dog-parks,Dog Parks,/dog-parks/auburn-bay-off-leash-area/,Auburn Bay Off-Leash Area,Very high,417,107,thin-content,79,needs-content-expansion; needs-human-review,,,,,,,no,latitude; longitude; shade; reviewedOn,,"stale 417 days; thin content 107 words; missing park fields: latitude, longitude, shade, reviewedOn"
83,dog-parks,Dog Parks,/dog-parks/beddington-heights-off-leash-area/,Beddington Heights Off-Leash Area,Very high,417,110,thin-content,79,needs-content-expansion; needs-human-review,,,,,,,no,latitude; longitude; shade; reviewedOn,,"stale 417 days; thin content 110 words; missing park fields: latitude, longitude, shade, reviewedOn"
83,dog-parks,Dog Parks,/dog-parks/bonavista/,Bonavista,Very high,417,112,thin-content,79,needs-content-expansion; needs-human-review,,,,,,,no,latitude; longitude; shade; reviewedOn,,"stale 417 days; thin content 112 words; missing park fields: latitude, longitude, shade, reviewedOn"
83,dog-parks,Dog Parks,/dog-parks/braeside-off-leash-area/,Braeside Off-Leash Area,Very high,417,107,thin-content,79,needs-content-expansion; needs-human-review,,,,,,,no,latitude; longitude; shade; reviewedOn,,"stale 417 days; thin content 107 words; missing park fields: latitude, longitude, shade, reviewedOn"
83,dog-parks,Dog Parks,/dog-parks/bridgeland-riverside-off-leash-area/,Bridgeland Riverside Off-Leash Area,Very high,417,176,thin-content,79,needs-content-expansion; needs-human-review,,,,,,,no,latitude; longitude; shade; reviewedOn,,"stale 417 days; thin content 176 words; missing park fields: latitude, longitude, shade, reviewedOn"
83,dog-parks,Dog Parks,/dog-parks/britannia-slopes-off-leash-area/,Britannia Slopes Off-Leash Area,Very high,417,123,thin-content,79,needs-content-expansion; needs-human-review,,,,,,,no,latitude; longitude; shade; reviewedOn,,"stale 417 days; thin content 123 words; missing park fields: latitude, longitude, shade, reviewedOn"
83,dog-parks,Dog Parks,/dog-parks/canyon-meadows-off-leash-area/,Canyon Meadows Off-Leash Area,Very high,417,126,thin-content,79,needs-content-expansion; needs-human-review,,,,,,,no,latitude; longitude; shade; reviewedOn,,"stale 417 days; thin content 126 words; missing park fields: latitude, longitude, shade, reviewedOn"
83,dog-parks,Dog Parks,/dog-parks/carburn-park-off-leash-area/,Carburn Park Off-Leash Area,Very high,417,110,thin-content,79,needs-content-expansion; needs-human-review,,,,,,,no,latitude; longitude; shade; reviewedOn,,"stale 417 days; thin content 110 words; missing park fields: latitude, longitude, shade, reviewedOn"
83,dog-parks,Dog Parks,/dog-parks/coach-hill-off-leash-area/,Coach Hill Off-Leash Area,Very high,417,113,thin-content,79,needs-content-expansion; needs-human-review,,,,,,,no,latitude; longitude; shade; reviewedOn,,"stale 417 days; thin content 113 words; missing park fields: latitude, longitude, shade, reviewedOn"
83,dog-parks,Dog Parks,/dog-parks/confederation-park/,Confederation Park,Very high,417,114,thin-content,79,needs-content-expansion; needs-human-review,,,,,,,no,latitude; longitude; shade; reviewedOn,,"stale 417 days; thin content 114 words; missing park fields: latitude, longitude, shade, reviewedOn"
83,dog-parks,Dog Parks,/dog-parks/connaught-off-leash-area/,Connaught Off-Leash Area,Very high,417,111,thin-content,79,needs-content-expansion; needs-human-review,,,,,,,no,latitude; longitude; shade; reviewedOn,,"stale 417 days; thin content 111 words; missing park fields: latitude, longitude, shade, reviewedOn"
83,dog-parks,Dog Parks,/dog-parks/currie-bark-park/,Currie Bark Park,Very high,417,121,thin-content,79,needs-content-expansion; needs-human-review,,,,,,,no,latitude; longitude; shade; reviewedOn,,"stale 417 days; thin content 121 words; missing park fields: latitude, longitude, shade, reviewedOn"
83,dog-parks,Dog Parks,/dog-parks/dale-hodges-park/,Dale Hodges Park,Very high,417,115,thin-content,79,needs-content-expansion; needs-human-review,,,,,,,no,latitude; longitude; parking; reviewedOn,,"stale 417 days; thin content 115 words; missing park fields: latitude, longitude, parking, reviewedOn"
83,dog-parks,Dog Parks,/dog-parks/deer-ridge-park/,Deer Ridge Park,Very high,417,113,thin-content,79,needs-content-expansion; needs-human-review,,,,,,,no,latitude; longitude; shade; reviewedOn,,"stale 417 days; thin content 113 words; missing park fields: latitude, longitude, shade, reviewedOn"
83,dog-parks,Dog Parks,/dog-parks/douglasdale-off-leash-area/,Douglasdale Off-Leash Area,Very high,417,110,thin-content,79,needs-content-expansion; needs-human-review,,,,,,,no,latitude; longitude; shade; reviewedOn,,"stale 417 days; thin content 110 words; missing park fields: latitude, longitude, shade, reviewedOn"
83,dog-parks,Dog Parks,/dog-parks/east-village-dog-park/,East Village Dog Park,Very high,417,124,thin-content,79,needs-content-expansion; needs-human-review,,,,,,,no,latitude; longitude; shade; reviewedOn,,"stale 417 days; thin content 124 words; missing park fields: latitude, longitude, shade, reviewedOn"
83,dog-parks,Dog Parks,/dog-parks/edgemont-area-1-off-leash-dog-park/,Edgemont Area 1 Off-Leash Dog Park,Very high,417,132,thin-content,79,needs-content-expansion; needs-human-review,,,,,,,no,latitude; longitude; shade; reviewedOn,,"stale 417 days; thin content 132 words; missing park fields: latitude, longitude, shade, reviewedOn"
83,dog-parks,Dog Parks,/dog-parks/elbow-park-off-leash-area/,Elbow Park Off-Leash Area,Very high,417,110,thin-content,79,needs-content-expansion; needs-human-review,,,,,,,no,latitude; longitude; shade; reviewedOn,,"stale 417 days; thin content 110 words; missing park fields: latitude, longitude, shade, reviewedOn"
83,dog-parks,Dog Parks,/dog-parks/elboya-off-leash-area/,Elboya Off-Leash Area,Very high,417,104,thin-content,79,needs-content-expansion; needs-human-review,,,,,,,no,latitude; longitude; shade; reviewedOn,,"stale 417 days; thin content 104 words; missing park fields: latitude, longitude, shade, reviewedOn"
83,dog-parks,Dog Parks,/dog-parks/evanston-dog-park/,Evanston Dog Park,Very high,417,100,thin-content,79,needs-content-expansion; needs-human-review,,,,,,,no,latitude; longitude; shade; reviewedOn,,"stale 417 days; thin content 100 words; missing park fields: latitude, longitude, shade, reviewedOn"
83,dog-parks,Dog Parks,/dog-parks/fish-creek-marshall-votiers/,Fish Creek Park – Marshall Springs & Votiers Flats,Very high,417,124,thin-content,79,needs-content-expansion; needs-human-review,,,,,,,no,latitude; longitude; shade; reviewedOn,,"stale 417 days; thin content 124 words; missing park fields: latitude, longitude, shade, reviewedOn"
