"collection","item_name","item_slug","field_name","original_webflow_url","current_local_filename","suggested_local_path","status","notes"
"City Pages","London","london","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68e567153d38594bfaf0aed6_london-dog-park-hero.jpg","","/public/images/citys/city-london-hero.jpg","not_started","Prefilled from CMS export URL."
"City Pages","Martensville","martensville","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6855f8b7dddec16f09782f9d_off-leash-dog-parks-canada.png","","/public/images/citys/city-martensville-hero.png","not_started","Prefilled from CMS export URL."
"City Pages","Medicine Hat","medicine-hat","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6855f8b7dddec16f09782f9d_off-leash-dog-parks-canada.png","","/public/images/citys/city-medicine-hat-hero.png","not_started","Prefilled from CMS export URL."
"City Pages","Melfort","melfort","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6855f8b7dddec16f09782f9d_off-leash-dog-parks-canada.png","","/public/images/citys/city-melfort-hero.png","not_started","Prefilled from CMS export URL."
"City Pages","Melville","melville","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6855f8b7dddec16f09782f9d_off-leash-dog-parks-canada.png","","/public/images/citys/city-melville-hero.png","not_started","Prefilled from CMS export URL."
"City Pages","Milton","milton","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6855f8b7dddec16f09782f9d_off-leash-dog-parks-canada.png","","/public/images/citys/city-milton-hero.png","not_started","Prefilled from CMS export URL."
"City Pages","Mississauga","mississauga","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68f11fe46ed7e781525275fc_mississauga-jack-darling-dogs-grassy-field.jpg","","/public/images/citys/city-mississauga-hero.jpg","not_started","Prefilled from CMS export URL."
"City Pages","Moose Jaw","moose-jaw","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6855f8b7dddec16f09782f9d_off-leash-dog-parks-canada.png","","/public/images/citys/city-moose-jaw-hero.png","not_started","Prefilled from CMS export URL."
"City Pages","Morden","morden","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6855f8b7dddec16f09782f9d_off-leash-dog-parks-canada.png","","/public/images/citys/city-morden-hero.png","not_started","Prefilled from CMS export URL."
"City Pages","Nelson","nelson","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6855f8b7dddec16f09782f9d_off-leash-dog-parks-canada.png","","/public/images/citys/city-nelson-hero.png","not_started","Prefilled from CMS export URL."
"City Pages","New Westminster","new-westminster","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6855f8b7dddec16f09782f9d_off-leash-dog-parks-canada.png","","/public/images/citys/city-new-westminster-hero.png","not_started","Prefilled from CMS export URL."
"City Pages","Niagara Falls","niagara-falls","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6855f8b7dddec16f09782f9d_off-leash-dog-parks-canada.png","","/public/images/citys/city-niagara-falls-hero.png","not_started","Prefilled from CMS export URL."
"City Pages","Nipawin","nipawin","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6855f8b7dddec16f09782f9d_off-leash-dog-parks-canada.png","","/public/images/citys/city-nipawin-hero.png","not_started","Prefilled from CMS export URL."
"City Pages","North Battleford","north-battleford","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6855f8b7dddec16f09782f9d_off-leash-dog-parks-canada.png","","/public/images/citys/city-north-battleford-hero.png","not_started","Prefilled from CMS export URL."
"City Pages","Oakville","oakville","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68f11deca0b7c8cbfb2471ed_oakville-bronte-creek-dogs-nature-trail.jpg","","/public/images/citys/city-oakville-hero.jpg","not_started","Prefilled from CMS export URL."
"City Pages","Ottawa","ottawa","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6855f8b7dddec16f09782f9d_off-leash-dog-parks-canada.png","","/public/images/citys/city-ottawa-hero.png","not_started","Prefilled from CMS export URL."
"City Pages","Pickering","pickering","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6855f8b7dddec16f09782f9d_off-leash-dog-parks-canada.png","","/public/images/citys/city-pickering-hero.png","not_started","Prefilled from CMS export URL."
"City Pages","Portage la Prairie","portage-la-prairie","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6855f8b7dddec16f09782f9d_off-leash-dog-parks-canada.png","","/public/images/citys/city-portage-la-prairie-hero.png","not_started","Prefilled from CMS export URL."
"City Pages","Prince Albert","prince-albert","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6855f8b7dddec16f09782f9d_off-leash-dog-parks-canada.png","","/public/images/citys/city-prince-albert-hero.png","not_started","Prefilled from CMS export URL."
"City Pages","Quebec City","quebec-city","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6855f8b7dddec16f09782f9d_off-leash-dog-parks-canada.png","","/public/images/citys/city-quebec-city-hero.png","not_started","Prefilled from CMS export URL."
"City Pages","Quinte West","quinte-west","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6855f8b7dddec16f09782f9d_off-leash-dog-parks-canada.png","","/public/images/citys/city-quinte-west-hero.png","not_started","Prefilled from CMS export URL."
"City Pages","Red Deer","red-deer","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6855f8b7dddec16f09782f9d_off-leash-dog-parks-canada.png","","/public/images/citys/city-red-deer-hero.png","not_started","Prefilled from CMS export URL."
"City Pages","Regina","regina","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6855f8b7dddec16f09782f9d_off-leash-dog-parks-canada.png","","/public/images/citys/city-regina-hero.png","not_started","Prefilled from CMS export URL."
"City Pages","Restoule","restoule","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6855f8b7dddec16f09782f9d_off-leash-dog-parks-canada.png","","/public/images/citys/city-restoule-hero.png","not_started","Prefilled from CMS export URL."
"City Pages","Saskatoon","saskatoon","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6855f8b7dddec16f09782f9d_off-leash-dog-parks-canada.png","","/public/images/citys/city-saskatoon-hero.png","not_started","Prefilled from CMS export URL."
"City Pages","Selkirk","selkirk","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6855f8b7dddec16f09782f9d_off-leash-dog-parks-canada.png","","/public/images/citys/city-selkirk-hero.png","not_started","Prefilled from CMS export URL."
"City Pages","St. Albert","st-albert","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6855f8b7dddec16f09782f9d_off-leash-dog-parks-canada.png","","/public/images/citys/city-st-albert-hero.png","not_started","Prefilled from CMS export URL."
"City Pages","St. Catharines","st-catharines","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6841b0c956d42a7007cfd0d1_st-catherines-dog-parks.jpg","","/public/images/citys/city-st-catharines-hero.jpg","not_started","Prefilled from CMS export URL."
"City Pages","Steinbach","steinbach","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6855f8b7dddec16f09782f9d_off-leash-dog-parks-canada.png","","/public/images/citys/city-steinbach-hero.png","not_started","Prefilled from CMS export URL."
"City Pages","Surrey","surrey","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6855f8b7dddec16f09782f9d_off-leash-dog-parks-canada.png","","/public/images/citys/city-surrey-hero.png","not_started","Prefilled from CMS export URL."
"City Pages","Swift Current","swift-current","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6855f8b7dddec16f09782f9d_off-leash-dog-parks-canada.png","","/public/images/citys/city-swift-current-hero.png","not_started","Prefilled from CMS export URL."
"City Pages","Thompson","thompson","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6855f8b7dddec16f09782f9d_off-leash-dog-parks-canada.png","","/public/images/citys/city-thompson-hero.png","not_started","Prefilled from CMS export URL."
"City Pages","Tiny","tiny","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6855f8b7dddec16f09782f9d_off-leash-dog-parks-canada.png","","/public/images/citys/city-tiny-hero.png","not_started","Prefilled from CMS export URL."
"City Pages","Toronto","toronto","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6841ef5c544b2be7210b151a_Toronto%20Leash-Free%20Dog%20Parks.jpg","","/public/images/citys/city-toronto-hero.jpg","not_started","Prefilled from CMS export URL."
"City Pages","Truro","truro","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68b89801ceaed5277ebc4147_Off-Leash%20Dog%20Parks%20in%20Halifax.jpg","","/public/images/citys/city-truro-hero.jpg","not_started","Prefilled from CMS export URL."
"City Pages","Vancouver","vancouver","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6870777b8ad3cc37e3a285e6_vancouver-dog-parks-directory-hero-graphic.png","","/public/images/citys/city-vancouver-hero.png","not_started","Prefilled from CMS export URL."
"City Pages","Victoria","victoria","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6855f8b7dddec16f09782f9d_off-leash-dog-parks-canada.png","","/public/images/citys/city-victoria-hero.png","not_started","Prefilled from CMS export URL."
"City Pages","Warman","warman","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6855f8b7dddec16f09782f9d_off-leash-dog-parks-canada.png","","/public/images/citys/city-warman-hero.png","not_started","Prefilled from CMS export URL."
"City Pages","Weyburn","weyburn","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6855f8b7dddec16f09782f9d_off-leash-dog-parks-canada.png","","/public/images/citys/city-weyburn-hero.png","not_started","Prefilled from CMS export URL."
"City Pages","Whitby","whitby","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6855f8b7dddec16f09782f9d_off-leash-dog-parks-canada.png","","/public/images/citys/city-whitby-hero.png","not_started","Prefilled from CMS export URL."
"City Pages","White Rock","white-rock","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6855f8b7dddec16f09782f9d_off-leash-dog-parks-canada.png","","/public/images/citys/city-white-rock-hero.png","not_started","Prefilled from CMS export URL."
"City Pages","Winnipeg","winnipeg","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6855f8b7dddec16f09782f9d_off-leash-dog-parks-canada.png","","/public/images/citys/city-winnipeg-hero.png","not_started","Prefilled from CMS export URL."
"City Pages","Woodstock","woodstock","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6855f8b7dddec16f09782f9d_off-leash-dog-parks-canada.png","","/public/images/citys/city-woodstock-hero.png","not_started","Prefilled from CMS export URL."
"City Pages","Yorkton","yorkton","Hero Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/6855f8b7dddec16f09782f9d_off-leash-dog-parks-canada.png","","/public/images/citys/city-yorkton-hero.png","not_started","Prefilled from CMS export URL."
"Directories","Alberta Animal Rescue Crew Society (AARCS)","alberta-animal-rescue-crew-society-aarcs","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68fbd8bb8fbdce5e521b7251_compassionate-volunteer-holding-rescue-dog-at-canadian-animal-shelter.jpg","","/public/images/directories/directorie-alberta-animal-rescue-crew-society-aarcs-hero.jpg","not_started","Prefilled from CMS export URL."
"Directories","BC SPCA – Vancouver Branch","bc-spca-vancouver-branch","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68f7e28696eb1c4f585ec2f7_volunteer-playing-with-rescue-dog-vancouver-shelter-canada.jpg","","/public/images/directories/directorie-bc-spca-vancouver-branch-hero.jpg","not_started","Prefilled from CMS export URL."
"Directories","Dog Tales Rescue and Sanctuary","dog-tales-rescue-and-sanctuary","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68fbdb7e622bcfee55cf291c_volunteer-walking-three-rescue-dogs-toward-camera-at-ontario-animal-sanctuary.jpg","","/public/images/directories/directorie-dog-tales-rescue-and-sanctuary-hero.jpg","not_started","Prefilled from CMS export URL."
"Directories","Hamilton/Burlington SPCA","hamilton-burlington-spca","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68fbde57e77929cf0511a41c_volunteer-with-happy-rescue-dog-at-hamilton-burlington-spca.jpg","","/public/images/directories/directorie-hamilton-burlington-spca-hero.jpg","not_started","Prefilled from CMS export URL."
"Directories","It Takes a Village Dog Rescue","it-takes-a-village-dog-rescue","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68fc3cb207f43a9a93311bc5_volunteer-greeting-happy-rescue-dog-at-st-catharines-rescue.jpg","","/public/images/directories/directorie-it-takes-a-village-dog-rescue-hero.jpg","not_started","Prefilled from CMS export URL."
"Directories","Loved at Last Dog Rescue","loved-at-last-dog-rescue","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68fbfedceb82e8017067a6c5_volunteer-greeting-rescue-dog-at-vancouver-foster-home.jpg","","/public/images/directories/directorie-loved-at-last-dog-rescue-hero.jpg","not_started","Prefilled from CMS export URL."
"Directories","Montreal SPCA","montreal-spca","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68fbdfaccfac6f2d5c374eb5_volunteer-caring-for-rescue-dog-at-montreal-spca-shelter.jpg","","/public/images/directories/directorie-montreal-spca-hero.jpg","not_started","Prefilled from CMS export URL."
"Directories","Niagara Dog Rescue","niagara-dog-rescue","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68fbdd168b3b34ef6bec463c_volunteer-comforting-rescued-dog-at-niagara-animal-shelter.jpg","","/public/images/directories/directorie-niagara-dog-rescue-hero.jpg","not_started","Prefilled from CMS export URL."
"Directories","Niagara SPCA and Humane Society","niagara-spca-and-humane-society","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68fc0171ee6826ba269d0346_volunteer-walking-rescue-dog-outside-niagara-spca-shelter.jpg","","/public/images/directories/directorie-niagara-spca-and-humane-society-hero.jpg","not_started","Prefilled from CMS export URL."
"Directories","Ontario SPCA and Humane Society","ontario-spca-and-humane-society","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68fbe410d38f4c56fcdac769_volunteer-comforting-rescue-dog-at-ontario-spca-shelter.jpg","","/public/images/directories/directorie-ontario-spca-and-humane-society-hero.jpg","not_started","Prefilled from CMS export URL."
"Directories","Redemption Paws","redemption-paws","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68fbfda9bae5a1ec0526f853_foster-volunteer-cuddling-rescue-dog-in-toronto-home.jpg","","/public/images/directories/directorie-redemption-paws-hero.jpg","not_started","Prefilled from CMS export URL."
"Directories","Second Chance Animal Rescue Society (SCARS)","second-chance-animal-rescue-society-scars","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68fc003af7a9ab1b2e395e25_volunteer-holding-rescued-puppy-at-alberta-animal-rescue.jpg","","/public/images/directories/directorie-second-chance-animal-rescue-society-scars-hero.jpg","not_started","Prefilled from CMS export URL."
"Directories","Senior Animals In Need Today Society (SAINTS)","senior-animals-in-need-today-society-saints","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68fc3dc086f6b5187f9b8b50_volunteer-comforting-elderly-rescue-dog-at-saints-sanctuary-mission-bc.jpg","","/public/images/directories/directorie-senior-animals-in-need-today-society-saints-hero.jpg","not_started","Prefilled from CMS export URL."
"Directories","Toronto Humane Society","toronto-humane-society","Featured Image","https://cdn.prod.website-files.com/683758b09dd1e3ac2e4e980a/68f64bddbf5a975a35fedd01_animal-shelter-volunteer-cuddling-rescue-dog-canada.jpg","","/public/images/directories/directorie-toronto-humane-society-hero.jpg","not_started","Prefilled from CMS export URL."
