"source","type","current_url_or_path","inferred_new_path","collection","slug","status","notes"
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Blog Posts - 68bef494bffe949f670f04e5.csv","cms-item","/blog/halloween-dog-costume-ideas-2025","/blog/halloween-dog-costume-ideas-2025/","Blog Posts","halloween-dog-costume-ideas-2025","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Blog Posts - 68bef494bffe949f670f04e5.csv","cms-item","/blog/trending-dog-names-2025","/blog/trending-dog-names-2025/","Blog Posts","trending-dog-names-2025","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Blog Posts - 68bef494bffe949f670f04e5.csv","cms-item","/blog/unlimited-vs-10000-annual-limit","/blog/unlimited-vs-10000-annual-limit/","Blog Posts","unlimited-vs-10000-annual-limit","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Blog Posts - 68bef494bffe949f670f04e5.csv","cms-item","/blog/best-male-labrador-names","/blog/best-male-labrador-names/","Blog Posts","best-male-labrador-names","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Blog Posts - 68bef494bffe949f670f04e5.csv","cms-item","/blog/winter-dog-care-tips-canada","/blog/winter-dog-care-tips-canada/","Blog Posts","winter-dog-care-tips-canada","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Blog Posts - 68bef494bffe949f670f04e5.csv","cms-item","/blog/winter-paw-care-for-canadian-dogs","/blog/winter-paw-care-for-canadian-dogs/","Blog Posts","winter-paw-care-for-canadian-dogs","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Blog Tags - 68bf0d7329f4aba707b03d73.csv","cms-item","/blog/tag/adoption","/blog/tag/adoption/","Blog Tags","adoption","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Blog Tags - 68bf0d7329f4aba707b03d73.csv","cms-item","/blog/tag/adventure-gear","/blog/tag/adventure-gear/","Blog Tags","adventure-gear","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Blog Tags - 68bf0d7329f4aba707b03d73.csv","cms-item","/blog/tag/calgary","/blog/tag/calgary/","Blog Tags","calgary","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Blog Tags - 68bf0d7329f4aba707b03d73.csv","cms-item","/blog/tag/canadian-brands","/blog/tag/canadian-brands/","Blog Tags","canadian-brands","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Blog Tags - 68bf0d7329f4aba707b03d73.csv","cms-item","/blog/tag/canadian-dogs","/blog/tag/canadian-dogs/","Blog Tags","canadian-dogs","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Blog Tags - 68bf0d7329f4aba707b03d73.csv","cms-item","/blog/tag/dog-allergies","/blog/tag/dog-allergies/","Blog Tags","dog-allergies","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Blog Tags - 68bf0d7329f4aba707b03d73.csv","cms-item","/blog/tag/dog-parks","/blog/tag/dog-parks/","Blog Tags","dog-parks","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Blog Tags - 68bf0d7329f4aba707b03d73.csv","cms-item","/blog/tag/dog-friendly-travel","/blog/tag/dog-friendly-travel/","Blog Tags","dog-friendly-travel","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Blog Tags - 68bf0d7329f4aba707b03d73.csv","cms-item","/blog/tag/french-bulldog","/blog/tag/french-bulldog/","Blog Tags","french-bulldog","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Blog Tags - 68bf0d7329f4aba707b03d73.csv","cms-item","/blog/tag/german-shepherd","/blog/tag/german-shepherd/","Blog Tags","german-shepherd","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Blog Tags - 68bf0d7329f4aba707b03d73.csv","cms-item","/blog/tag/golden-retriever","/blog/tag/golden-retriever/","Blog Tags","golden-retriever","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Blog Tags - 68bf0d7329f4aba707b03d73.csv","cms-item","/blog/tag/halifax","/blog/tag/halifax/","Blog Tags","halifax","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Blog Tags - 68bf0d7329f4aba707b03d73.csv","cms-item","/blog/tag/hiking-gear","/blog/tag/hiking-gear/","Blog Tags","hiking-gear","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Blog Tags - 68bf0d7329f4aba707b03d73.csv","cms-item","/blog/tag/labrador-retriever","/blog/tag/labrador-retriever/","Blog Tags","labrador-retriever","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Blog Tags - 68bf0d7329f4aba707b03d73.csv","cms-item","/blog/tag/leashes","/blog/tag/leashes/","Blog Tags","leashes","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Blog Tags - 68bf0d7329f4aba707b03d73.csv","cms-item","/blog/tag/montreal","/blog/tag/montreal/","Blog Tags","montreal","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Blog Tags - 68bf0d7329f4aba707b03d73.csv","cms-item","/blog/tag/park-etiquette","/blog/tag/park-etiquette/","Blog Tags","park-etiquette","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Blog Tags - 68bf0d7329f4aba707b03d73.csv","cms-item","/blog/tag/poodle","/blog/tag/poodle/","Blog Tags","poodle","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Blog Tags - 68bf0d7329f4aba707b03d73.csv","cms-item","/blog/tag/puppy-training","/blog/tag/puppy-training/","Blog Tags","puppy-training","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Blog Tags - 68bf0d7329f4aba707b03d73.csv","cms-item","/blog/tag/seasonal","/blog/tag/seasonal/","Blog Tags","seasonal","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Blog Tags - 68bf0d7329f4aba707b03d73.csv","cms-item","/blog/tag/senior-dogs","/blog/tag/senior-dogs/","Blog Tags","senior-dogs","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Blog Tags - 68bf0d7329f4aba707b03d73.csv","cms-item","/blog/tag/socialization","/blog/tag/socialization/","Blog Tags","socialization","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Blog Tags - 68bf0d7329f4aba707b03d73.csv","cms-item","/blog/tag/summer-fun","/blog/tag/summer-fun/","Blog Tags","summer-fun","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Blog Tags - 68bf0d7329f4aba707b03d73.csv","cms-item","/blog/tag/toronto","/blog/tag/toronto/","Blog Tags","toronto","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Blog Tags - 68bf0d7329f4aba707b03d73.csv","cms-item","/blog/tag/training-tips","/blog/tag/training-tips/","Blog Tags","training-tips","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Blog Tags - 68bf0d7329f4aba707b03d73.csv","cms-item","/blog/tag/travel-with-dogs","/blog/tag/travel-with-dogs/","Blog Tags","travel-with-dogs","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Blog Tags - 68bf0d7329f4aba707b03d73.csv","cms-item","/blog/tag/vancouver","/blog/tag/vancouver/","Blog Tags","vancouver","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Blog Tags - 68bf0d7329f4aba707b03d73.csv","cms-item","/blog/tag/winter-safety","/blog/tag/winter-safety/","Blog Tags","winter-safety","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Breed Groups - 68ea7925e7187cdd719733f1.csv","cms-item","/dog-breeds/group/herding-dogs","/dog-breeds/group/herding-dogs/","Breed Groups","herding-dogs","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Breed Groups - 68ea7925e7187cdd719733f1.csv","cms-item","/dog-breeds/group/hound-dogs","/dog-breeds/group/hound-dogs/","Breed Groups","hound-dogs","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Breed Groups - 68ea7925e7187cdd719733f1.csv","cms-item","/dog-breeds/group/hybrid-designer-mixes","/dog-breeds/group/hybrid-designer-mixes/","Breed Groups","hybrid-designer-mixes","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Breed Groups - 68ea7925e7187cdd719733f1.csv","cms-item","/dog-breeds/group/miscellaneous","/dog-breeds/group/miscellaneous/","Breed Groups","miscellaneous","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Breed Groups - 68ea7925e7187cdd719733f1.csv","cms-item","/dog-breeds/group/non-sporting-dogs","/dog-breeds/group/non-sporting-dogs/","Breed Groups","non-sporting-dogs","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Breed Groups - 68ea7925e7187cdd719733f1.csv","cms-item","/dog-breeds/group/sporting-dogs","/dog-breeds/group/sporting-dogs/","Breed Groups","sporting-dogs","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Breed Groups - 68ea7925e7187cdd719733f1.csv","cms-item","/dog-breeds/group/terrier-dogs","/dog-breeds/group/terrier-dogs/","Breed Groups","terrier-dogs","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Breed Groups - 68ea7925e7187cdd719733f1.csv","cms-item","/dog-breeds/group/toy-dogs","/dog-breeds/group/toy-dogs/","Breed Groups","toy-dogs","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Breed Groups - 68ea7925e7187cdd719733f1.csv","cms-item","/dog-breeds/group/working-dogs","/dog-breeds/group/working-dogs/","Breed Groups","working-dogs","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Categories - 68f3eb6627330a66b9e68114.csv","cms-item","/directory/animal-shelters-and-rescues","/directory/animal-shelters-and-rescues/","Categories","animal-shelters-and-rescues","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Categories - 68f3eb6627330a66b9e68114.csv","cms-item","/directory/dog-daycares-and-boarding","/directory/dog-daycares-and-boarding/","Categories","dog-daycares-and-boarding","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Categories - 68f3eb6627330a66b9e68114.csv","cms-item","/directory/dog-groomers","/directory/dog-groomers/","Categories","dog-groomers","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Categories - 68f3eb6627330a66b9e68114.csv","cms-item","/directory/dog-trainers","/directory/dog-trainers/","Categories","dog-trainers","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Categories - 68f3eb6627330a66b9e68114.csv","cms-item","/directory/dog-walkers-and-pet-sitters","/directory/dog-walkers-and-pet-sitters/","Categories","dog-walkers-and-pet-sitters","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Categories - 68f3eb6627330a66b9e68114.csv","cms-item","/directory/pet-stores-and-boutiques","/directory/pet-stores-and-boutiques/","Categories","pet-stores-and-boutiques","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - Categories - 68f3eb6627330a66b9e68114.csv","cms-item","/directory/veterinarians","/directory/veterinarians/","Categories","veterinarians","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - City Pages - 68419a1c56454ae93923d2e4.csv","cms-item","/dog-parks/ajax","/dog-parks/ajax/","City Pages","ajax","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - City Pages - 68419a1c56454ae93923d2e4.csv","cms-item","/dog-parks/amherst","/dog-parks/amherst/","City Pages","amherst","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - City Pages - 68419a1c56454ae93923d2e4.csv","cms-item","/dog-parks/barrie","/dog-parks/barrie/","City Pages","barrie","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - City Pages - 68419a1c56454ae93923d2e4.csv","cms-item","/dog-parks/battleford","/dog-parks/battleford/","City Pages","battleford","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - City Pages - 68419a1c56454ae93923d2e4.csv","cms-item","/dog-parks/belleville","/dog-parks/belleville/","City Pages","belleville","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - City Pages - 68419a1c56454ae93923d2e4.csv","cms-item","/dog-parks/brampton","/dog-parks/brampton/","City Pages","brampton","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - City Pages - 68419a1c56454ae93923d2e4.csv","cms-item","/dog-parks/brandon","/dog-parks/brandon/","City Pages","brandon","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - City Pages - 68419a1c56454ae93923d2e4.csv","cms-item","/dog-parks/bridgewater","/dog-parks/bridgewater/","City Pages","bridgewater","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - City Pages - 68419a1c56454ae93923d2e4.csv","cms-item","/dog-parks/burlington","/dog-parks/burlington/","City Pages","burlington","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - City Pages - 68419a1c56454ae93923d2e4.csv","cms-item","/dog-parks/burnaby","/dog-parks/burnaby/","City Pages","burnaby","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - City Pages - 68419a1c56454ae93923d2e4.csv","cms-item","/dog-parks/calgary","/dog-parks/calgary/","City Pages","calgary","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - City Pages - 68419a1c56454ae93923d2e4.csv","cms-item","/dog-parks/campbellford","/dog-parks/campbellford/","City Pages","campbellford","inferred","Generated from CMS slug; verify against live Webflow URLs."
"LeashFree-Webflow-Backup-2026-05-26/02-cms-csv-exports/LeashFree.ca - City Pages - 68419a1c56454ae93923d2e4.csv","cms-item","/dog-parks/charleston-lake","/dog-parks/charleston-lake/","City Pages","charleston-lake","inferred","Generated from CMS slug; verify against live Webflow URLs."
